Order
1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00
MSE
0.00216379,0.00087710,0.00078014,0.00042617,0.00036781,0.00031620,0.00038477,0.00093359,0.00042103
PSNR
21.71244621,22.06432724,22.14664650,22.31022263,22.34050560,22.38589287,22.33252335,22.13039207,22.31523132
